Longitude,Latitude,Pixel,Scan
23.4449998,1.06135745,7000,200
23.4460048,1.06146471,7100,200
23.4470099,1.06157199,7200,200
23.4480152,1.0616793,7300,200
23.4490207,1.06178663,7400,200
23.4500263,1.06189399,7500,200
23.451032,1.06200137,7600,200
23.4520379,1.06210877,7700,200
23.4530439,1.0622162,7800,200
23.4540501,1.06232365,7900,200
23.4550565,1.06243113,8000,200
23.456063,1.06253862,8100,200
23.4570697,1.06264615,8200,200
23.4580765,1.06275369,8300,200
23.4590834,1.06286126,8400,200
23.4600906,1.06296885,8500,200
23.4610978,1.06307647,8600,200
23.4621053,1.06318411,8700,200
23.4631128,1.06329178,8800,200
23.4641206,1.06339947,8900,200
23.4651285,1.06350718,9000,200
23.4661365,1.06361492,9100,200
23.4671447,1.06372268,9200,200
23.468153,1.06383046,9300,200
23.4691615,1.06393827,9400,200
23.4701702,1.0640461,9500,200
23.471179,1.06415396,9600,200
23.4721879,1.06426184,9700,200
23.4731971,1.06436974,9800,200
23.4742063,1.06447767,9900,200
23.4752158,1.06458562,10000,200
23.4762253,1.06469359,10100,200
23.4772351,1.06480159,10200,200
23.4782449,1.06490962,10300,200
23.479255,1.06501766,10400,200
23.4802652,1.06512573,10500,200
23.4812755,1.06523383,10600,200
23.482286,1.06534195,10700,200
23.4832967,1.06545009,10800,200
23.4843075,1.06555826,10900,200
23.4853184,1.06566645,11000,200
23.4863296,1.06577467,11100,200
23.4873408,1.06588291,11200,200
23.4883523,1.06599117,11300,200
23.4893638,1.06609946,11400,200
23.4903756,1.06620777,11500,200
23.4913875,1.0663161,11600,200
23.4923995,1.06642446,11700,200
23.4934117,1.06653285,11800,200
23.4944241,1.06664126,11900,200
23.4954265,1.0667486,11999,200
23.375024,1.05284236,0,300
23.3760184,1.05294798,100,300
23.377013,1.05305363,200,300
23.3780077,1.0531593,300,300
23.3790026,1.05326499,400,300
23.3799976,1.05337071,500,300
23.3809928,1.05347645,600,300
23.3819881,1.05358221,700,300
23.3829836,1.053688,800,300
23.3839792,1.05379381,900,300
23.384975,1.05389964,1000,300
23.3859709,1.0540055,1100,300
23.386967,1.05411138,1200,300
23.3879632,1.05421728,1300,300
23.3889596,1.0543232,1400,300
23.3899561,1.05442915,1500,300
23.3909528,1.05453512,1600,300
23.3919496,1.05464112,1700,300
23.3929466,1.05474714,1800,300
23.3939437,1.05485318,1900,300
23.394941,1.05495924,2000,300
23.3959384,1.05506533,2100,300
23.396936,1.05517144,2200,300
23.3979337,1.05527758,2300,300
23.3989316,1.05538373,2400,300
23.3999296,1.05548992,2500,300
23.4009278,1.05559612,2600,300
23.4019261,1.05570235,2700,300
23.4029246,1.0558086,2800,300
23.4039232,1.05591487,2900,300
23.404922,1.05602117,3000,300
23.4059209,1.05612749,3100,300
23.40692,1.05623383,3200,300
23.4079192,1.0563402,3300,300
23.4089186,1.05644659,3400,300
23.4099181,1.05655301,3500,300
23.4109178,1.05665944,3600,300
23.4119176,1.0567659,3700,300
23.4129176,1.05687239,3800,300
23.4139177,1.0569789,3900,300
23.414918,1.05708543,4000,300
23.4159184,1.05719198,4100,300
23.416919,1.05729856,4200,300
23.4179197,1.05740516,4300,300
23.4189206,1.05751179,4400,300
23.4199216,1.05761843,4500,300
23.4209228,1.05772511,4600,300
23.4219242,1.0578318,4700,300
23.4229256,1.05793852,4800,300
23.4239273,1.05804526,4900,300
23.4249291,1.05815203,5000,300
23.425931,1.05825882,5100,300
23.4269331,1.05836563,5200,300
23.4279353,1.05847246,5300,300
23.4289377,1.05857932,5400,300
23.4299403,1.05868621,5500,300
23.430943,1.05879311,5600,300
23.4319458,1.05890004,5700,300
23.4329488,1.059007,5800,300
23.433952,1.05911398,5900,300
23.4349553,1.05922098,6000,300
23.4359588,1.059328,6100,300
23.4369624,1.05943505,6200,300
23.4379661,1.05954212,6300,300
23.43897,1.05964922,6400,300
23.4399741,1.05975634,6500,300
23.4409783,1.05986348,6600,300
23.4419827,1.05997064,6700,300
23.4429872,1.06007783,6800,300
23.4439919,1.06018505,6900,300
23.4449967,1.06029229,7000,300
23.4460017,1.06039955,7100,300
23.4470068,1.06050683,7200,300
23.4480121,1.06061414,7300,300
23.4490176,1.06072147,7400,300
23.4500231,1.06082883,7500,300
23.4510289,1.06093621,7600,300
23.4520348,1.06104361,7700,300
23.4530408,1.06115104,7800,300
23.454047,1.06125849,7900,300
23.4550534,1.06136596,8000,300
23.4560599,1.06147346,8100,300
23.4570666,1.06158098,8200,300
23.4580734,1.06168853,8300,300
23.4590803,1.0617961,8400,300
23.4600875,1.06190369,8500,300
23.4610947,1.06201131,8600,300
23.4621021,1.06211895,8700,300
23.4631097,1.06222661,8800,300
23.4641175,1.0623343,8900,300
23.4651253,1.06244202,9000,300
23.4661334,1.06254975,9100,300
23.4671416,1.06265751,9200,300
23.4681499,1.0627653,9300,300
23.4691584,1.0628731,9400,300
23.4701671,1.06298094,9500,300
23.4711759,1.06308879,9600,300
23.4721848,1.06319667,9700,300
23.473194,1.06330457,9800,300
23.4742032,1.0634125,9900,300
23.4752126,1.06352045,10000,300
23.4762222,1.06362843,10100,300
23.4772319,1.06373643,10200,300
23.4782418,1.06384445,10300,300
23.4792519,1.0639525,10400,300
23.4802621,1.06406057,10500,300
23.4812724,1.06416867,10600,300
23.4822829,1.06427678,10700,300
23.4832936,1.06438493,10800,300
23.4843044,1.0644931,10900,300
23.4853153,1.06460129,11000,300
23.4863264,1.0647095,11100,300
23.4873377,1.06481774,11200,300
23.4883491,1.064926,11300,300
23.4893607,1.06503429,11400,300
23.4903725,1.0651426,11500,300
23.4913844,1.06525094,11600,300
23.4923964,1.0653593,11700,300
23.4934086,1.06546768,11800,300
23.494421,1.06557609,11900,300
23.4954233,1.06568344,11999,300
23.3750207,1.05177752,0,400
23.3760152,1.05188315,100,400
23.3770097,1.05198879,200,400
23.3780045,1.05209446,300,400
23.3789994,1.05220016,400,400
23.3799944,1.05230587,500,400
23.3809896,1.05241161,600,400
23.3819849,1.05251738,700,400
23.3829804,1.05262316,800,400
23.383976,1.05272897,900,400
23.3849718,1.05283481,1000,400
23.3859677,1.05294066,1100,400
23.3869638,1.05304654,1200,400
23.38796,1.05315244,1300,400
23.3889564,1.05325837,1400,400
23.3899529,1.05336432,1500,400
23.3909496,1.05347029,1600,400
23.3919464,1.05357628,1700,400
23.3929434,1.0536823,1800,400
23.3939405,1.05378834,1900,400
23.3949377,1.05389441,2000,400
23.3959352,1.0540005,2100,400
23.3969327,1.05410661,2200,400
23.3979305,1.05421274,2300,400
23.3989283,1.0543189,2400,400
23.3999264,1.05442508,2500,400
23.4009245,1.05453128,2600,400
23.4019228,1.05463751,2700,400
23.4029213,1.05474376,2800,400
23.4039199,1.05485004,2900,400
23.4049187,1.05495633,3000,400
23.4059176,1.05506265,3100,400
23.4069167,1.055169,3200,400
23.4079159,1.05527537,3300,400
23.4089153,1.05538176,3400,400
23.4099148,1.05548817,3500,400
23.4109145,1.05559461,3600,400
23.4119143,1.05570107,3700,400
23.4129143,1.05580755,3800,400
23.4139144,1.05591406,3900,400
23.4149147,1.05602059,4000,400
23.4159151,1.05612715,4100,400
23.4169157,1.05623372,4200,400
23.4179165,1.05634033,4300,400
23.4189173,1.05644695,4400,400
23.4199184,1.0565536,4500,400
23.4209196,1.05666027,4600,400
23.4219209,1.05676696,4700,400
23.4229224,1.05687368,4800,400
23.423924,1.05698043,4900,400
23.4249258,1.05708719,5000,400
23.4259278,1.05719398,5100,400
23.4269298,1.05730079,5200,400
23.4279321,1.05740763,5300,400
23.4289345,1.05751449,5400,400
23.429937,1.05762137,5500,400
23.4309397,1.05772828,5600,400
23.4319426,1.05783521,5700,400
23.4329456,1.05794216,5800,400
23.4339487,1.05804914,5900,400
23.434952,1.05815614,6000,400
23.4359555,1.05826317,6100,400
23.4369591,1.05837021,6200,400
23.4379629,1.05847729,6300,400
23.4389668,1.05858438,6400,400
23.4399709,1.0586915,6500,400
23.4409751,1.05879864,6600,400
23.4419794,1.05890581,6700,400
23.442984,1.059013,6800,400
23.4439886,1.05912021,6900,400
23.4449935,1.05922745,7000,400
23.4459984,1.05933471,7100,400
23.4470036,1.059442,7200,400
23.4480089,1.0595493,7300,400
23.4490143,1.05965664,7400,400
23.4500199,1.05976399,7500,400
23.4510256,1.05987137,7600,400
23.4520315,1.05997878,7700,400
23.4530376,1.0600862,7800,400
23.4540438,1.06019365,7900,400
23.4550501,1.06030113,8000,400
23.4560566,1.06040863,8100,400
23.4570633,1.06051615,8200,400
23.4580701,1.06062369,8300,400
23.4590771,1.06073126,8400,400
23.4600842,1.06083886,8500,400
23.4610915,1.06094647,8600,400
23.4620989,1.06105412,8700,400
23.4631065,1.06116178,8800,400
23.4641142,1.06126947,8900,400
23.4651221,1.06137718,9000,400
23.4661301,1.06148492,9100,400
23.4671383,1.06159268,9200,400
23.4681467,1.06170046,9300,400
23.4691552,1.06180827,9400,400
23.4701638,1.0619161,9500,400
23.4711726,1.06202396,9600,400
23.4721816,1.06213184,9700,400
23.4731907,1.06223974,9800,400
23.4742,1.06234767,9900,400
23.4752094,1.06245562,10000,400
23.476219,1.0625636,10100,400
23.4772287,1.0626716,10200,400
23.4782386,1.06277962,10300,400
23.4792486,1.06288767,10400,400
23.4802588,1.06299574,10500,400
23.4812691,1.06310383,10600,400
23.4822796,1.06321195,10700,400
23.4832903,1.0633201,10800,400
23.4843011,1.06342826,10900,400
23.4853121,1.06353645,11000,400
23.4863232,1.06364467,11100,400
23.4873345,1.06375291,11200,400
23.4883459,1.06386117,11300,400
23.4893575,1.06396946,11400,400
23.4903692,1.06407777,11500,400
23.4913811,1.06418611,11600,400
23.4923931,1.06429447,11700,400
23.4934053,1.06440285,11800,400
23.4944177,1.06451126,11900,400
23.4954201,1.06461861,11999,400
23.3750168,1.0507141,0,500
23.3760112,1.05081973,100,500
23.3770058,1.05092538,200,500
23.3780005,1.05103105,300,500
23.3789954,1.05113674,400,500
23.3799904,1.05124246,500,500
23.3809856,1.0513482,600,500
23.3819809,1.05145396,700,500
23.3829764,1.05155975,800,500
23.383972,1.05166556,900,500
23.3849678,1.05177139,1000,500
23.3859637,1.05187725,1100,500
23.3869598,1.05198313,1200,500
23.387956,1.05208903,1300,500
23.3889524,1.05219496,1400,500
23.3899489,1.0523009,1500,500
23.3909456,1.05240688,1600,500
23.3919424,1.05251287,1700,500
23.3929394,1.05261889,1800,500
23.3939365,1.05272493,1900,500
23.3949338,1.052831,2000,500
23.3959312,1.05293708,2100,500
23.3969288,1.0530432,2200,500
23.3979265,1.05314933,2300,500
23.3989244,1.05325549,2400,500
23.3999224,1.05336167,2500,500
23.4009206,1.05346787,2600,500
23.4019189,1.0535741,2700,500
23.4029174,1.05368035,2800,500
23.403916,1.05378663,2900,500
23.4049148,1.05389292,3000,500
23.4059137,1.05399925,3100,500
23.4069128,1.05410559,3200,500
23.407912,1.05421196,3300,500
23.4089114,1.05431835,3400,500
23.4099109,1.05442476,3500,500
23.4109106,1.0545312,3600,500
23.4119104,1.05463766,3700,500
23.4129104,1.05474415,3800,500
23.4139105,1.05485065,3900,500
23.4149108,1.05495719,4000,500
23.4159112,1.05506374,4100,500
23.4169118,1.05517032,4200,500
23.4179125,1.05527692,4300,500
23.4189134,1.05538355,4400,500
23.4199144,1.05549019,4500,500
23.4209156,1.05559687,4600,500
23.4219169,1.05570356,4700,500
23.4229184,1.05581028,4800,500
23.4239201,1.05591702,4900,500
23.4249219,1.05602379,5000,500
23.4259238,1.05613058,5100,500
23.4269259,1.05623739,5200,500
23.4279281,1.05634423,5300,500
23.4289305,1.05645109,5400,500
23.4299331,1.05655797,5500,500
23.4309358,1.05666488,5600,500
23.4319386,1.05677181,5700,500
23.4329416,1.05687876,5800,500
23.4339448,1.05698574,5900,500
23.4349481,1.05709274,6000,500
23.4359516,1.05719977,6100,500
23.4369552,1.05730682,6200,500
23.4379589,1.05741389,6300,500
23.4389628,1.05752098,6400,500
23.4399669,1.0576281,6500,500
23.4409711,1.05773525,6600,500
23.4419755,1.05784241,6700,500
23.44298,1.0579496,6800,500
23.4439847,1.05805682,6900,500
23.4449895,1.05816405,7000,500
23.4459945,1.05827132,7100,500
23.4469996,1.0583786,7200,500
23.4480049,1.05848591,7300,500
23.4490103,1.05859324,7400,500
23.4500159,1.0587006,7500,500
23.4510217,1.05880798,7600,500
23.4520276,1.05891538,7700,500
23.4530336,1.05902281,7800,500
23.4540398,1.05913026,7900,500
23.4550462,1.05923773,8000,500
23.4560527,1.05934523,8100,500
23.4570593,1.05945276,8200,500
23.4580662,1.0595603,8300,500
23.4590731,1.05966787,8400,500
23.4600802,1.05977547,8500,500
23.4610875,1.05988308,8600,500
23.4620949,1.05999072,8700,500
23.4631025,1.06009839,8800,500
23.4641102,1.06020608,8900,500
23.4651181,1.06031379,9000,500
23.4661262,1.06042153,9100,500
23.4671344,1.06052929,9200,500
23.4681427,1.06063707,9300,500
23.4691512,1.06074488,9400,500
23.4701599,1.06085271,9500,500
23.4711687,1.06096057,9600,500
23.4721776,1.06106845,9700,500
23.4731867,1.06117635,9800,500
23.474196,1.06128428,9900,500
23.4752054,1.06139223,10000,500
23.476215,1.06150021,10100,500
23.4772247,1.06160821,10200,500
23.4782346,1.06171623,10300,500
23.4792447,1.06182428,10400,500
23.4802548,1.06193235,10500,500
23.4812652,1.06204045,10600,500
23.4822757,1.06214857,10700,500
23.4832863,1.06225671,10800,500
23.4842972,1.06236488,10900,500
23.4853081,1.06247307,11000,500
23.4863192,1.06258129,11100,500
23.4873305,1.06268953,11200,500
23.4883419,1.06279779,11300,500
23.4893535,1.06290608,11400,500
23.4903653,1.06301439,11500,500
23.4913771,1.06312272,11600,500
23.4923892,1.06323109,11700,500
23.4934014,1.06333947,11800,500
23.4944137,1.06344788,11900,500
23.4954161,1.06355523,11999,500
23.3750127,1.04965124,0,600
23.3760071,1.04975687,100,600
23.3770017,1.04986252,200,600
23.3779964,1.04996819,300,600
23.3789913,1.05007388,400,600
23.3799864,1.0501796,500,600
23.3809815,1.05028534,600,600
23.3819769,1.0503911,700,600
23.3829723,1.05049689,800,600
23.383968,1.0506027,900,600
23.3849637,1.05070853,1000,600
23.3859597,1.05081439,1100,600
23.3869557,1.05092027,1200,600
23.387952,1.05102617,1300,600
23.3889483,1.0511321,1400,600
23.3899449,1.05123805,1500,600
23.3909415,1.05134402,1600,600
23.3919384,1.05145002,1700,600
23.3929353,1.05155603,1800,600
23.3939324,1.05166208,1900,600
23.3949297,1.05176814,2000,600
23.3959271,1.05187423,2100,600
23.3969247,1.05198034,2200,600
23.3979224,1.05208648,2300,600
23.3989203,1.05219263,2400,600
23.3999183,1.05229882,2500,600
23.4009165,1.05240502,2600,600
23.4019148,1.05251125,2700,600
23.4029133,1.0526175,2800,600
23.4039119,1.05272377,2900,600
23.4049107,1.05283007,3000,600
23.4059096,1.05293639,3100,600
23.4069087,1.05304274,3200,600
23.4079079,1.05314911,3300,600
23.4089073,1.0532555,3400,600
23.4099068,1.05336191,3500,600
23.4109065,1.05346835,3600,600
23.4119063,1.05357481,3700,600
23.4129063,1.0536813,3800,600
23.4139064,1.05378781,3900,600
23.4149067,1.05389434,4000,600
23.4159071,1.05400089,4100,600
23.4169077,1.05410747,4200,600
23.4179084,1.05421407,4300,600
23.4189093,1.0543207,4400,600
23.4199103,1.05442735,4500,600
23.4209115,1.05453402,4600,600
23.4219129,1.05464071,4700,600
23.4229144,1.05474743,4800,600
23.423916,1.05485418,4900,600
23.4249178,1.05496094,5000,600
23.4259197,1.05506773,5100,600
23.4269218,1.05517455,5200,600
23.4279241,1.05528138,5300,600
23.4289265,1.05538824,5400,600
23.429929,1.05549513,5500,600
23.4309317,1.05560203,5600,600
23.4319346,1.05570896,5700,600
23.4329376,1.05581592,5800,600
23.4339407,1.0559229,5900,600
23.434944,1.0560299,6000,600
23.4359475,1.05613692,6100,600
23.4369511,1.05624397,6200,600
23.4379548,1.05635105,6300,600
23.4389588,1.05645814,6400,600
23.4399628,1.05656526,6500,600
23.440967,1.0566724,6600,600
23.4419714,1.05677957,6700,600
23.4429759,1.05688676,6800,600
23.4439806,1.05699398,6900,600
23.4449854,1.05710121,7000,600
23.4459904,1.05720848,7100,600
23.4469955,1.05731576,7200,600
23.4480008,1.05742307,7300,600
23.4490063,1.0575304,7400,600
23.4500119,1.05763776,7500,600
23.4510176,1.05774514,7600,600
23.4520235,1.05785254,7700,600
23.4530295,1.05795997,7800,600
23.4540357,1.05806742,7900,600
23.4550421,1.0581749,8000,600
23.4560486,1.0582824,8100,600
23.4570553,1.05838992,8200,600
23.4580621,1.05849747,8300,600
23.459069,1.05860504,8400,600
23.4600762,1.05871263,8500,600
23.4610834,1.05882025,8600,600
23.4620909,1.05892789,8700,600
23.4630984,1.05903555,8800,600
23.4641062,1.05914324,8900,600
23.465114,1.05925096,9000,600
23.4661221,1.05935869,9100,600
23.4671303,1.05946646,9200,600
23.4681386,1.05957424,9300,600
23.4691471,1.05968205,9400,600
23.4701558,1.05978988,9500,600
23.4711646,1.05989774,9600,600
23.4721735,1.06000562,9700,600
23.4731827,1.06011352,9800,600
23.4741919,1.06022145,9900,600
23.4752013,1.0603294,10000,600
23.4762109,1.06043738,10100,600
23.4772206,1.06054538,10200,600
23.4782305,1.0606534,10300,600
